(`id`, `poke_id`, `alt_id`, `poke_name`, `alter_poke_name`, `scyther_name`, `pokeapi_id`, `hp`, `attack`, `defense`, `spatk`, `spdef`, `speed`, `male`, `female`, `genderless`, `type_1`, `type_2`, `ability_1`, `ability_2`, `hidden_ability`, `classification`, `height`, `weight`, `capture_rate`, `base_egg_steps`, `base_happiness`, `ev`, `egg_group_1`, `egg_group_2`, `female_spec_sprite`, `female_spec_icon`, `platform`, `evo_level`, `canon`) VALUES
(1, 1, 0, 'Bulbasaur', '', 'Bulbasaur ', '', 45, 49, 49, 65, 65, 45, 88, 12, 0, 'Grass', 'Poison', 'Overgrow', 'None', 'Chlorophyll', 'Seed', '7', '69', 45, '5355', 70, '0,0,0,1,0,0', 'Plant', 'Monster', NULL, NULL, 20, 16, 'canon'),
(675, 522, 0, 'Blitzle', '', 'Blitzle ', '', 45, 60, 32, 50, 32, 76, 50, 50, 0, 'Electric', 'None', 'Lightningrod', 'Motor Drive', 'Sap Sipper', 'Electrified', '8', '298', 190, '5355', 70, '0,0,0,0,0,1', 'Ground', 'None', NULL, NULL, 5, 27, 'canon'),
(676, 523, 0, 'Zebstrika', '', 'Zebstrika ', '', 75, 100, 63, 80, 63, 116, 50, 50, 0, 'Electric', 'None', 'Lightningrod', 'Motor Drive', 'Sap Sipper', 'Thunderbolt', '16', '795', 75, '5355', 70, '0,0,0,0,0,2', 'Ground', 'None', NULL, NULL, 1, 0, 'canon'),
(677, 524, 0, 'Roggenrola', '', 'Roggenrola ', '', 55, 75, 85, 25, 25, 15, 50, 50, 0, 'Rock', 'None', 'Sturdy', 'Weak Armor', 'Sand Force', 'Mantle', '4', '180', 255, '4080', 70, '0,0,1,0,0,0', 'Mineral', 'None', NULL, NULL, 17, 25, 'canon'),
(678, 525, 0, 'Boldore', '', 'Boldore ', '', 70, 105, 105, 50, 40, 20, 50, 50, 0, 'Rock', 'None', 'Sturdy', 'Weak Armor', 'Sand Force', 'Ore', '9', '1020', 120, '4080', 70, '0,1,1,0,0,0', 'Mineral', 'None', NULL, NULL, 13, 0, 'canon'),
(679, 526, 0, 'Gigalith', '', 'Gigalith ', '', 85, 135, 130, 60, 80, 25, 50, 50, 0, 'Rock', 'None', 'Sturdy', 'Sand Stream', 'Sand Force', 'Compressed', '17', '2600', 45, '4080', 70, '0,3,0,0,0,0', 'Mineral', 'None', NULL, NULL, -1, 0, 'canon'),
(680, 527, 0, 'Woobat', '', 'Woobat ', '', 65, 45, 43, 55, 43, 72, 50, 50, 0, 'Psychic', 'Flying', 'Unaware', 'Klutz', 'Simple', 'Bat', '4', '21', 190, '4080', 70, '0,0,0,0,0,1', 'Ground', 'Flying', NULL, NULL, 18, 0, 'canon'),
(681, 528, 0, 'Swoobat', '', 'Swoobat ', '', 67, 57, 55, 77, 55, 114, 50, 50, 0, 'Psychic', 'Flying', 'Unaware', 'Klutz', 'Simple', 'Courting', '9', '105', 45, '4080', 70, '0,0,0,0,0,2', 'Ground', 'Flying', NULL, NULL, 11, 0, 'canon'),
(682, 529, 0, 'Drilbur', '', 'Drilbur ', '', 60, 85, 40, 30, 45, 68, 50, 50, 0, 'Ground', 'None', 'Sand Rush', 'Sand Force', 'Mold Breaker', 'Mole', '3', '85', 120, '5355', 70, '0,1,0,0,0,0', 'Ground', 'None', NULL, NULL, 10, 31, 'canon'),
(683, 530, 0, 'Excadrill', '', 'Excadrill ', '', 110, 135, 60, 50, 65, 88, 50, 50, 0, 'Ground', 'Steel', 'Sand Rush', 'Sand Force', 'Mold Breaker', 'Subterrene', '7', '404', 60, '5355', 70, '0,2,0,0,0,0', 'Ground', 'None', NULL, NULL, 6, 0, 'canon'),
(684, 531, 1, 'Audino', '(Mega)', 'Audino (Mega)', '', 103, 60, 126, 80, 126, 50, 50, 50, 0, 'Normal', 'Fairy', 'Healer', 'None', 'None', 'Hearing', '15', '320', 255, '5355', 70, '2,0,0,0,0,0', 'Fairy', 'None', NULL, NULL, -14, 0, 'canon'),
(685, 531, 0, 'Audino', '', 'Audino ', '', 103, 60, 86, 60, 86, 50, 50, 50, 0, 'Normal', 'None', 'Healer', 'Regenerator', 'Klutz', 'Hearing', '11', '310', 255, '5355', 70, '2,0,0,0,0,0', 'Fairy', 'None', NULL, NULL, 12, 0, 'canon'),
(686, 532, 0, 'Timburr', '', 'Timburr ', '', 75, 80, 55, 25, 35, 35, 75, 25, 0, 'Fighting', 'None', 'Guts', 'Sheer Force', 'Iron Fist', 'Muscular', '6', '125', 180, '5355', 70, '0,1,0,0,0,0', 'Human-like', 'None', NULL, NULL, 15, 25, 'canon'),
(687, 533, 0, 'Gurdurr', '', 'Gurdurr ', '', 85, 105, 85, 40, 50, 40, 75, 25, 0, 'Fighting', 'None', 'Guts', 'Sheer Force', 'Iron Fist', 'Muscular', '12', '400', 90, '5355', 70, '0,2,0,0,0,0', 'Human-like', 'None', NULL, NULL, 11, 0, 'canon'),
(688, 534, 0, 'Conkeldurr', '', 'Conkeldurr ', '', 105, 140, 95, 55, 65, 45, 75, 25, 0, 'Fighting', 'None', 'Guts', 'Sheer Force', 'Iron Fist', 'Muscular', '14', '870', 45, '5355', 70, '0,3,0,0,0,0', 'Human-like', 'None', NULL, NULL, 3, 0, 'canon'),
(689, 535, 0, 'Tympole', '', 'Tympole ', '', 50, 50, 40, 50, 40, 64, 50, 50, 0, 'Water', 'None', 'Swift Swim', 'Hydration', 'Water Absorb', 'Tadpole', '5', '45', 255, '5355', 70, '0,0,0,0,0,1', 'Water1', 'None', NULL, NULL, 18, 25, 'canon'),
(690, 536, 0, 'Palpitoad', '', 'Palpitoad ', '', 75, 65, 55, 65, 55, 69, 50, 50, 0, 'Water', 'Ground', 'Swift Swim', 'Hydration', 'Water Absorb', 'Vibration', '8', '170', 120, '5355', 70, '2,0,0,0,0,0', 'Water1', 'None', NULL, NULL, 11, 36, 'canon'),
(691, 537, 0, 'Seismitoad', '', 'Seismitoad ', '', 105, 95, 75, 85, 75, 74, 50, 50, 0, 'Water', 'Ground', 'Swift Swim', 'Poison Touch', 'Water Absorb', 'Vibration', '15', '620', 45, '5355', 70, '3,0,0,0,0,0', 'Water1', 'None', NULL, NULL, 0, 0, 'canon'),
(692, 538, 0, 'Throh', '', 'Throh ', '', 120, 100, 85, 30, 85, 45, 100, 0, 0, 'Fighting', 'None', 'Guts', 'Inner Focus', 'Mold Breaker', 'Judo', '13', '555', 45, '5355', 70, '2,0,0,0,0,0', 'Human-like', 'None', NULL, NULL, 11, 0, 'canon'),
(693, 539, 0, 'Sawk', '', 'Sawk ', '', 75, 125, 75, 30, 75, 85, 100, 0, 0, 'Fighting', 'None', 'Sturdy', 'Inner Focus', 'Mold Breaker', 'Karate', '14', '510', 45, '5355', 70, '0,2,0,0,0,0', 'Human-like', 'None', NULL, NULL, 7, 0, 'canon'),
(694, 540, 0, 'Sewaddle', '', 'Sewaddle ', '', 45, 53, 70, 40, 60, 42, 50, 50, 0, 'Bug', 'Grass', 'Swarm', 'Chlorophyll', 'Overcoat', 'Sewing', '3', '25', 255, '4080', 70, '0,0,1,0,0,0', 'Bug', 'None', NULL, NULL, 19, 20, 'canon'),
(695, 541, 0, 'Swadloon', '', 'Swadloon ', '', 55, 63, 90, 50, 80, 42, 50, 50, 0, 'Bug', 'Grass', 'Leaf Guard', 'Chlorophyll', 'Overcoat', 'Leaf-Wrapped', '5', '73', 120, '4080', 70, '0,0,2,0,0,0', 'Bug', 'None', NULL, NULL, 17, 0, 'canon'),
(696, 542, 0, 'Leavanny', '', 'Leavanny ', '', 75, 103, 80, 70, 80, 92, 50, 50, 0, 'Bug', 'Grass', 'Swarm', 'Chlorophyll', 'Overcoat', 'Nurturing', '12', '205', 45, '4080', 70, '0,3,0,0,0,0', 'Bug', 'None', NULL, NULL, -5, 0, 'canon'),
(697, 543, 0, 'Venipede', '', 'Venipede ', '', 30, 45, 59, 30, 39, 57, 50, 50, 0, 'Bug', 'Poison', 'Poison Point', 'Swarm', 'Quick Feet', 'Centipede', '4', '53', 255, '4080', 70, '0,0,1,0,0,0', 'Bug', 'None', NULL, NULL, 19, 22, 'canon'),
(698, 544, 0, 'Whirlipede', '', 'Whirlipede ', '', 40, 55, 99, 40, 79, 47, 50, 50, 0, 'Bug', 'Poison', 'Poison Point', 'Swarm', 'Quick Feet', 'Curlipede', '12', '585', 120, '4080', 70, '0,0,2,0,0,0', 'Bug', 'None', NULL, NULL, 14, 30, 'canon'),
(699, 545, 0, 'Scolipede', '', 'Scolipede ', '', 60, 100, 89, 55, 69, 112, 50, 50, 0, 'Bug', 'Poison', 'Poison Point', 'Swarm', 'Quick Feet', 'Megapede', '25', '2005', 45, '5355', 70, '0,0,0,0,0,3', 'Bug', 'None', NULL, NULL, -6, 0, 'canon'),
(700, 546, 0, 'Cottonee', '', 'Cottonee ', '', 40, 27, 60, 37, 50, 66, 50, 50, 0, 'Grass', 'Fairy', 'Prankster', 'Infiltrator', 'Chlorophyll', 'Cotton Puff', '3', '6', 190, '5355', 70, '0,0,0,0,0,1', 'Plant', 'Fairy', NULL, NULL, 21, 0, 'canon'),
(701, 547, 0, 'Whimsicott', '', 'Whimsicott ', '', 60, 67, 85, 77, 75, 116, 50, 50, 0, 'Grass', 'Fairy', 'Prankster', 'Infiltrator', 'Chlorophyll', 'Windveiled', '7', '66', 75, '5355', 70, '0,0,0,0,0,2', 'Plant', 'Fairy', NULL, NULL, 10, 0, 'canon'),
(702, 548, 0, 'Petilil', '', 'Petilil ', '', 45, 35, 50, 70, 50, 30, 0, 100, 0, 'Grass', 'None', 'Chlorophyll', 'Own Tempo', 'Leaf Guard', 'Bulb', '5', '66', 190, '5355', 70, '0,0,0,1,0,0', 'Plant', 'None', NULL, NULL, 13, 0, 'canon'),
(703, 549, 0, 'Lilligant', '', 'Lilligant ', '', 70, 60, 75, 110, 75, 90, 0, 100, 0, 'Grass', 'None', 'Chlorophyll', 'Own Tempo', 'Leaf Guard', 'Flowering', '11', '163', 75, '5355', 70, '0,0,0,2,0,0', 'Plant', 'None', NULL, NULL, 2, 0, 'canon'),
(704, 550, 0, 'Basculin', '(Red Striped)', 'Basculin (Red Striped)', '', 70, 92, 65, 80, 55, 98, 50, 50, 0, 'Water', 'None', 'Reckless', 'Adaptability', 'None', 'Hostile', '10', '180', 25, '10455', 70, '0,0,0,0,0,2', 'Water2', 'None', NULL, NULL, 18, 0, 'canon'),
(705, 550, 1, 'Basculin', '(Blue Striped)', 'Basculin (Blue Striped)', '', 70, 92, 65, 80, 55, 98, 50, 50, 0, 'Water', 'None', 'Rock Head', 'Adaptability', 'Mold Breaker', 'Hostile', '10', '180', 25, '10455', 70, '0,0,0,0,0,2', 'Water2', 'None', NULL, NULL, 20, 0, 'canon'),
(706, 551, 0, 'Sandile', '', 'Sandile ', '', 50, 72, 35, 35, 35, 65, 50, 50, 0, 'Ground', 'Dark', 'Intimidate', 'Moxie', 'Anger Point', 'Desert Croc', '7', '152', 180, '5355', 70, '0,1,0,0,0,0', 'Ground', 'None', NULL, NULL, 22, 29, 'canon'),
(707, 552, 0, 'Krokorok', '', 'Krokorok ', '', 60, 82, 45, 45, 45, 74, 50, 50, 0, 'Ground', 'Dark', 'Intimidate', 'Moxie', 'Anger Point', 'Desert Croc', '10', '334', 90, '5355', 70, '0,2,0,0,0,0', 'Ground', 'None', NULL, NULL, 4, 40, 'canon'),
(708, 553, 0, 'Krookodile', '', 'Krookodile ', '', 95, 117, 80, 65, 70, 92, 50, 50, 0, 'Ground', 'Dark', 'Intimidate', 'Moxie', 'Anger Point', 'Intimidation', '15', '963', 45, '5355', 70, '0,3,0,0,0,0', 'Ground', 'None', NULL, NULL, -2, 0, 'canon'),
(709, 554, 0, 'Darumaka', '', 'Darumaka ', '', 70, 90, 45, 15, 45, 50, 50, 50, 0, 'Fire', 'None', 'Hustle', 'None', 'Inner Focus', 'Zen Charm', '6', '375', 120, '5355', 70, '0,1,0,0,0,0', 'Ground', 'None', NULL, NULL, 17, 35, 'canon'),
(710, 555, 0, 'Darmanitan', '', 'Darmanitan ', '', 105, 140, 55, 30, 55, 95, 50, 50, 0, 'Fire', 'None', 'Sheer Force', 'None', 'Zen Mode', 'Blazing', '13', '929', 60, '5355', 70, '0,2,0,0,0,0', 'Ground', 'None', NULL, NULL, 5, 0, 'canon'),
(711, 555, 1, 'Darmanitan', '(Zen)', 'Darmanitan (Zen)', '', 105, 30, 105, 140, 105, 55, 50, 50, 0, 'Fire', 'Psychic', 'Sheer Force', 'None', 'Zen Mode', 'Blazing', '13', '929', 60, '5355', 70, '0,0,0,2,0,0', 'Ground', 'None', NULL, NULL, 16, 0, 'canon'),
(712, 556, 0, 'Maractus', '', 'Maractus ', '', 75, 86, 67, 106, 67, 60, 50, 50, 0, 'Grass', 'None', 'Water Absorb', 'Chlorophyll', 'Storm Drain', 'Cactus', '10', '280', 255, '5355', 70, '0,0,0,2,0,0', 'Plant', 'None', NULL, NULL, -1, 0, 'canon'),
(713, 557, 0, 'Dwebble', '', 'Dwebble ', '', 50, 65, 85, 35, 35, 55, 50, 50, 0, 'Bug', 'Rock', 'Sturdy', 'Shell Armor', 'Weak Armor', 'Rock Inn', '3', '145', 190, '5355', 70, '0,0,1,0,0,0', 'Mineral', 'Bug', NULL, NULL, 19, 34, 'canon'),
(714, 558, 0, 'Crustle', '', 'Crustle ', '', 70, 105, 125, 65, 75, 45, 50, 50, 0, 'Bug', 'Rock', 'Sturdy', 'Shell Armor', 'Weak Armor', 'Stone Home', '14', '2000', 75, '5355', 70, '0,0,2,0,0,0', 'Mineral', 'Bug', NULL, NULL, 4, 0, 'canon'),
(715, 559, 0, 'Scraggy', '', 'Scraggy ', '', 50, 75, 70, 35, 70, 48, 50, 50, 0, 'Dark', 'Fighting', 'Shed Skin', 'Moxie', 'Intimidate', 'Shedding', '6', '118', 180, '4080', 35, '0,1,0,0,0,0', 'Dragon', 'Ground', NULL, NULL, 14, 39, 'canon'),
(716, 560, 0, 'Scrafty', '', 'Scrafty ', '', 65, 90, 115, 45, 115, 58, 50, 50, 0, 'Dark', 'Fighting', 'Shed Skin', 'Moxie', 'Intimidate', 'Hoodlum', '11', '300', 90, '4080', 70, '0,0,1,0,1,0', 'Dragon', 'Ground', NULL, NULL, 4, 0, 'canon'),
(717, 561, 0, 'Sigilyph', '', 'Sigilyph ', '', 72, 58, 80, 103, 80, 97, 50, 50, 0, 'Psychic', 'Flying', 'Wonder Skin', 'Magic Guard', 'Tinted Lens', 'Avianoid', '14', '140', 45, '5355', 70, '0,0,0,2,0,0', 'Flying', 'None', NULL, NULL, -10, 0, 'canon'),
(718, 562, 0, 'Yamask', '', 'Yamask ', '', 38, 30, 85, 55, 65, 30, 50, 50, 0, 'Ghost', 'None', 'Mummy', 'None', 'None', 'Spirit', '5', '15', 190, '6630', 70, '0,0,1,0,0,0', 'Indeterminate', 'Mineral', NULL, NULL, 17, 34, 'canon'),
(719, 563, 0, 'Cofagrigus', '', 'Cofagrigus ', '', 58, 50, 145, 95, 105, 30, 50, 50, 0, 'Ghost', 'None', 'Mummy', 'None', 'None', 'Coffin', '17', '765', 90, '6630', 70, '0,0,2,0,0,0', 'Indeterminate', 'Mineral', NULL, NULL, -3, 0, 'canon'),
(720, 564, 0, 'Tirtouga', '', 'Tirtouga ', '', 54, 78, 103, 53, 45, 22, 88, 12, 0, 'Water', 'Rock', 'Solid Rock', 'Sturdy', 'Swift Swim', 'Prototurtle', '7', '165', 45, '7905', 70, '0,0,1,0,0,0', 'Water3', 'Water1', NULL, NULL, 17, 37, 'canon'),
(721, 565, 0, 'Carracosta', '', 'Carracosta ', '', 74, 108, 133, 83, 65, 32, 88, 12, 0, 'Water', 'Rock', 'Solid Rock', 'Sturdy', 'Swift Swim', 'Prototurtle', '12', '810', 45, '7905', 70, '0,0,2,0,0,0', 'Water3', 'Water1', NULL, NULL, 5, 0, 'canon'),
(722, 566, 0, 'Archen', '', 'Archen ', '', 55, 112, 45, 74, 45, 70, 88, 12, 0, 'Rock', 'Flying', 'Defeatist', 'None', 'None', 'First Bird', '5', '95', 45, '7905', 70, '0,1,0,0,0,0', 'Water3', 'Flying', NULL, NULL, 15, 37, 'canon'),
(723, 567, 0, 'Archeops', '', 'Archeops ', '', 75, 140, 65, 112, 65, 110, 88, 12, 0, 'Rock', 'Flying', 'Defeatist', 'None', 'None', 'First Bird', '14', '320', 45, '7905', 70, '0,2,0,0,0,0', 'Water3', 'Flying', NULL, NULL, -7, 0, 'canon'),
(724, 568, 0, 'Trubbish', '', 'Trubbish ', '', 50, 50, 62, 40, 62, 65, 50, 50, 0, 'Poison', 'None', 'Stench', 'Sticky Hold', 'Aftermath', 'Trash Bag', '6', '310', 190, '5355', 70, '0,0,0,0,0,1', 'Mineral', 'None', NULL, NULL, 17, 36, 'canon'),
(725, 569, 0, 'Garbodor', '', 'Garbodor ', '', 80, 95, 82, 60, 82, 75, 50, 50, 0, 'Poison', 'None', 'Stench', 'Weak Armor', 'Aftermath', 'Trash Heap', '19', '1073', 60, '5355', 70, '0,2,0,0,0,0', 'Mineral', 'None', NULL, NULL, 1, 0, 'canon'),
(726, 570, 0, 'Zorua', '', 'Zorua ', '', 40, 65, 40, 80, 40, 65, 88, 12, 0, 'Dark', 'None', 'Illusion', 'None', 'None', 'Tricky Fox', '7', '125', 75, '6630', 70, '0,0,0,1,0,0', 'Ground', 'None', NULL, NULL, 12, 30, 'canon'),
(727, 571, 0, 'Zoroark', '', 'Zoroark ', '', 60, 105, 60, 120, 60, 105, 88, 12, 0, 'Dark', 'None', 'Illusion', 'None', 'None', 'Illusion Fox', '16', '811', 45, '5355', 70, '0,0,0,2,0,0', 'Ground', 'None', NULL, NULL, 1, 0, 'canon'),
(728, 572, 0, 'Minccino', '', 'Minccino ', '', 55, 50, 40, 40, 40, 75, 25, 75, 0, 'Normal', 'None', 'Cute Charm', 'Technician', 'Skill Link', 'Chinchilla', '4', '58', 255, '4080', 70, '0,0,0,0,0,1', 'Ground', 'None', NULL, NULL, 8, 0, 'canon'),
(729, 573, 0, 'Cinccino', '', 'Cinccino ', '', 75, 95, 60, 65, 60, 115, 25, 75, 0, 'Normal', 'None', 'Cute Charm', 'Technician', 'Skill Link', 'Scarf', '5', '75', 60, '4080', 70, '0,0,0,0,0,2', 'Ground', 'None', NULL, NULL, 5, 0, 'canon'),
(730, 574, 0, 'Gothita', '', 'Gothita ', '', 45, 30, 50, 55, 65, 45, 25, 75, 0, 'Psychic', 'None', 'Frisk', 'Competitive', 'Shadow Tag', 'Fixation', '4', '58', 200, '5355', 70, '0,0,0,0,1,0', 'Human-like', 'None', NULL, NULL, 17, 32, 'canon'),
(731, 575, 0, 'Gothorita', '', 'Gothorita ', '', 60, 45, 70, 75, 85, 55, 25, 75, 0, 'Psychic', 'None', 'Frisk', 'Competitive', 'Shadow Tag', 'Manipulate', '7', '180', 100, '5355', 70, '0,0,0,0,2,0', 'Human-like', 'None', NULL, NULL, 10, 41, 'canon'),
(732, 576, 0, 'Gothitelle', '', 'Gothitelle ', '', 70, 55, 95, 95, 110, 65, 25, 75, 0, 'Psychic', 'None', 'Frisk', 'Competitive', 'Shadow Tag', 'Astral Body', '15', '440', 50, '5355', 70, '0,0,0,0,3,0', 'Human-like', 'None', NULL, NULL, -2, 0, 'canon'),
(733, 577, 0, 'Solosis', '', 'Solosis ', '', 45, 30, 40, 105, 50, 20, 50, 50, 0, 'Psychic', 'None', 'Overcoat', 'Magic Guard', 'Regenerator', 'Cell', '3', '10', 200, '5355', 70, '0,0,0,1,0,0', 'Indeterminate', 'None', NULL, NULL, 20, 32, 'canon'),
(734, 578, 0, 'Duosion', '', 'Duosion ', '', 65, 40, 50, 125, 60, 30, 50, 50, 0, 'Psychic', 'None', 'Overcoat', 'Magic Guard', 'Regenerator', 'Mitosis', '6', '80', 100, '5355', 70, '0,0,0,2,0,0', 'Indeterminate', 'None', NULL, NULL, 14, 41, 'canon'),
(735, 579, 0, 'Reuniclus', '', 'Reuniclus ', '', 110, 65, 75, 125, 85, 30, 50, 50, 0, 'Psychic', 'None', 'Overcoat', 'Magic Guard', 'Regenerator', 'Multiplying', '10', '201', 50, '5355', 70, '0,0,0,3,0,0', 'Indeterminate', 'None', NULL, NULL, 9, 0, 'canon'),
(736, 580, 0, 'Ducklett', '', 'Ducklett ', '', 62, 44, 50, 44, 50, 55, 50, 50, 0, 'Water', 'Flying', 'Keen Eye', 'Big Pecks', 'Hydration', 'Water Bird', '5', '55', 190, '5355', 70, '1,0,0,0,0,0', 'Flying', 'Water1', NULL, NULL, 14, 35, 'canon'),
(737, 581, 0, 'Swanna', '', 'Swanna ', '', 75, 87, 63, 87, 63, 98, 50, 50, 0, 'Water', 'Flying', 'Keen Eye', 'Big Pecks', 'Hydration', 'White Bird', '13', '242', 45, '5355', 70, '0,0,0,0,0,2', 'Flying', 'Water1', NULL, NULL, 3, 0, 'canon'),
(738, 582, 0, 'Vanillite', '', 'Vanillite ', '', 36, 50, 50, 65, 60, 44, 50, 50, 0, 'Ice', 'None', 'Ice Body', 'Snow Cloak', 'Weak Armor', 'Fresh Snow', '4', '57', 255, '5355', 70, '0,0,0,1,0,0', 'Mineral', 'None', NULL, NULL, 19, 35, 'canon'),
(739, 583, 0, 'Vanillish', '', 'Vanillish ', '', 51, 65, 65, 80, 75, 59, 50, 50, 0, 'Ice', 'None', 'Ice Body', 'Snow Cloak', 'Weak Armor', 'Icy Snow', '11', '410', 120, '5355', 70, '0,0,0,2,0,0', 'Mineral', 'None', NULL, NULL, 6, 47, 'canon'),
(740, 584, 0, 'Vanilluxe', '', 'Vanilluxe ', '', 71, 95, 85, 110, 95, 79, 50, 50, 0, 'Ice', 'None', 'Ice Body', 'Snow Warning', 'Weak Armor', 'Snowstorm', '13', '575', 45, '5355', 70, '0,0,0,3,0,0', 'Mineral', 'None', NULL, NULL, 2, 0, 'canon'),
(741, 585, 0, 'Deerling', '(Spring)', 'Deerling (Spring)', '', 60, 60, 50, 40, 50, 75, 50, 50, 0, 'Normal', 'Grass', 'Chlorophyll', 'Sap Sipper', 'Serene Grace', 'Season', '6', '195', 190, '5355', 70, '0,0,0,0,0,1', 'Ground', 'None', NULL, NULL, 12, 34, 'canon'),
(742, 585, 1, 'Deerling', '(Summer)', 'Deerling (Summer)', '', 60, 60, 50, 40, 50, 75, 50, 50, 0, 'Normal', 'Grass', 'Chlorophyll', 'Sap Sipper', 'Serene Grace', 'Season', '6', '195', 190, '5355', 70, '0,0,0,0,0,1', 'Ground', 'None', NULL, NULL, 12, 34, 'canon'),
(743, 585, 2, 'Deerling', '(Autumn)', 'Deerling (Autumn)', '', 60, 60, 50, 40, 50, 75, 50, 50, 0, 'Normal', 'Grass', 'Chlorophyll', 'Sap Sipper', 'Serene Grace', 'Season', '6', '195', 190, '5355', 70, '0,0,0,0,0,1', 'Ground', 'None', NULL, NULL, 12, 34, 'canon'),
(744, 585, 3, 'Deerling', '(Winter)', 'Deerling (Winter)', '', 60, 60, 50, 40, 50, 75, 50, 50, 0, 'Normal', 'Grass', 'Chlorophyll', 'Sap Sipper', 'Serene Grace', 'Season', '6', '195', 190, '5355', 70, '0,0,0,0,0,1', 'Ground', 'None', NULL, NULL, 12, 34, 'canon'),
(745, 586, 0, 'Sawsbuck', '(Spring)', 'Sawsbuck (Spring)', '', 80, 100, 70, 60, 70, 95, 50, 50, 0, 'Normal', 'Grass', 'Chlorophyll', 'Sap Sipper', 'Serene Grace', 'Season', '19', '925', 75, '5355', 70, '0,2,0,0,0,0', 'Ground', 'None', NULL, NULL, -3, 0, 'canon'),
(746, 586, 1, 'Sawsbuck', '(Summer)', 'Sawsbuck (Summer)', '', 80, 100, 70, 60, 70, 95, 50, 50, 0, 'Normal', 'Grass', 'Chlorophyll', 'Sap Sipper', 'Serene Grace', 'Season', '19', '925', 75, '5355', 70, '0,2,0,0,0,0', 'Ground', 'None', NULL, NULL, -3, 0, 'canon'),
(747, 586, 2, 'Sawsbuck', '(Autumn)', 'Sawsbuck (Autumn)', '', 80, 100, 70, 60, 70, 95, 50, 50, 0, 'Normal', 'Grass', 'Chlorophyll', 'Sap Sipper', 'Serene Grace', 'Season', '19', '925', 75, '5355', 70, '0,2,0,0,0,0', 'Ground', 'None', NULL, NULL, -3, 0, 'canon'),
(748, 586, 3, 'Sawsbuck', '(Winter)', 'Sawsbuck (Winter)', '', 80, 100, 70, 60, 70, 95, 50, 50, 0, 'Normal', 'Grass', 'Chlorophyll', 'Sap Sipper', 'Serene Grace', 'Season', '19', '925', 75, '5355', 70, '0,2,0,0,0,0', 'Ground', 'None', NULL, NULL, -3, 0, 'canon'),
(749, 587, 0, 'Emolga', '', 'Emolga ', '', 55, 75, 60, 75, 60, 103, 50, 50, 0, 'Electric', 'Flying', 'Static', 'None', 'Motor Drive', 'Sky Squirrel', '4', '50', 200, '5355', 70, '0,0,0,0,0,2', 'Ground', 'None', NULL, NULL, 19, 0, 'canon'),
(750, 588, 0, 'Karrablast', '', 'Karrablast ', '', 50, 75, 45, 40, 45, 60, 50, 50, 0, 'Bug', 'None', 'Swarm', 'Shed Skin', 'No Guard', 'Clamping', '5', '59', 200, '4080', 70, '0,1,0,0,0,0', 'Bug', 'None', NULL, NULL, 19, 0, 'canon'),
(751, 589, 0, 'Escavalier', '', 'Escavalier ', '', 70, 135, 105, 60, 105, 20, 50, 50, 0, 'Bug', 'Steel', 'Swarm', 'Shell Armor', 'Overcoat', 'Cavalry', '10', '330', 75, '4080', 70, '0,2,0,0,0,0', 'Bug', 'None', NULL, NULL, -1, 0, 'canon'),
(752, 590, 0, 'Foongus', '', 'Foongus ', '', 69, 55, 45, 55, 55, 15, 50, 50, 0, 'Grass', 'Poison', 'Effect Spore', 'None', 'Regenerator', 'Mushroom', '2', '10', 190, '5355', 70, '1,0,0,0,0,0', 'Plant', 'None', NULL, NULL, 19, 39, 'canon'),
(753, 591, 0, 'Amoonguss', '', 'Amoonguss ', '', 114, 85, 70, 85, 80, 30, 50, 50, 0, 'Grass', 'Poison', 'Effect Spore', 'None', 'Regenerator', 'Mushroom', '6', '105', 75, '5355', 70, '2,0,0,0,0,0', 'Plant', 'None', NULL, NULL, 11, 0, 'canon'),
(754, 592, 0, 'Frillish', '', 'Frillish ', '', 55, 40, 50, 65, 85, 40, 50, 50, 0, 'Water', 'Ghost', 'Water Absorb', 'Cursed Body', 'Damp', 'Floating', '12', '330', 190, '5355', 70, '0,0,0,0,1,0', 'Indeterminate', 'None', NULL, NULL, 5, 40, 'canon'),
(755, 593, 0, 'Jellicent', '', 'Jellicent ', '', 100, 60, 70, 85, 105, 60, 50, 50, 0, 'Water', 'Ghost', 'Water Absorb', 'Cursed Body', 'Damp', 'Floating', '22', '1350', 60, '5355', 70, '0,0,0,0,2,0', 'Indeterminate', 'None', NULL, NULL, 2, 0, 'canon'),
(756, 594, 0, 'Alomomola', '', 'Alomomola ', '', 165, 75, 80, 40, 45, 65, 50, 50, 0, 'Water', 'None', 'Healer', 'Hydration', 'Regenerator', 'Caring', '12', '316', 75, '10455', 70, '2,0,0,0,0,0', 'Water2', 'Water1', NULL, NULL, -5, 0, 'canon'),
(757, 595, 0, 'Joltik', '', 'Joltik ', '', 50, 47, 50, 57, 50, 65, 50, 50, 0, 'Bug', 'Electric', 'Compoundeyes', 'Unnerve', 'Swarm', 'Attaching', '1', '6', 190, '5355', 70, '0,0,0,0,0,1', 'Bug', 'None', NULL, NULL, 19, 36, 'canon'),
